Year,Estimate,Lower bound,Upper bound
2020.5,78.2796845953695,59.7803862551487,103.913311931878
2019.5,80.3658731558114,63.6193799672604,102.886655629445
2018.5,82.4600703751521,67.3679756930109,102.113629969673
2017.5,84.3223584859351,70.7736239593991,101.474090339309
2016.5,86.1209791245341,73.9330559077234,100.915259805039
2015.5,88.2545265137958,77.2612160320497,101.282570127829
2014.5,92.1403490817008,81.7820337865008,104.058932686827
2013.5,91.9544100190625,82.5695870151776,102.837827708171
2012.5,94.2011257301183,85.1629688122229,104.339709293492
2011.5,96.7493542847941,87.9770440080961,106.558070912876
2010.5,99.8170767199679,91.0804018717608,109.51739904255
2009.5,103.550934621606,94.8279963070689,113.096600716506
2008.5,108.242136487385,99.3297155481762,117.808621181476
2007.5,113.951880318714,104.874055995613,123.722527580839
2006.5,121.014135343856,111.533181105107,131.090018230503
2005.5,129.589605241102,119.683173818441,140.189797236367
2004.5,139.794275617339,129.50620703768,150.907611020417
2003.5,151.288423086622,140.113466594507,163.062036129564
2002.5,163.663350439336,151.709705132305,176.399169265316
2001.5,176.601175714662,163.7591500343,190.34328022414
2000.5,189.667249131659,175.866334011266,204.330911753986
1999.5,202.417375403862,188.088692452748,218.053330153848
1998.5,214.753718888446,199.650013191973,231.542325558721
1997.5,226.62095540546,210.471240651902,244.588544976632
1996.5,237.620966782412,220.33661091139,256.883665882676
1995.5,247.448188578299,229.006072808567,268.289503608606
1994.5,255.774102215371,236.300522063918,277.866914959461
1993.5,261.96561600109,241.459311441809,284.788978012208
1992.5,265.643003217267,244.426184038482,288.883224226037
1991.5,266.548459181026,245.005591127568,289.941367642661
1990.5,264.38952150398,243.354564585145,287.701753761023
1989.5,259.908235489461,239.189521327824,282.638823269621
1988.5,254.212947928387,233.754861143379,276.084296270044
1987.5,248.305171433302,227.972614138233,269.414762946296
1986.5,243.241695019091,222.886753362957,264.342372144782
1985.5,239.480281454477,218.960328802996,261.080201524844
1984.5,237.659332216118,216.780247730617,259.859204192817
1983.5,237.492596709278,216.465570361723,260.68104425956
1982.5,238.828966753363,216.923149522107,262.240800173348
1981.5,241.185024863028,218.846723354395,264.631667135429
1980.5,244.062284867484,221.215448089155,268.61186202561
1979.5,247.27008057614,224.20942677668,272.184085328795
1978.5,250.852312325601,227.239649837433,276.22265445993
1977.5,254.493268764058,230.373146446706,280.729348977964
1976.5,258.51343674724,233.881343267435,285.118001353776
1975.5,263.019511311678,237.882695656431,289.528436403845
1974.5,267.583576930864,242.745958758437,295.228664765463
1973.5,272.300628141737,246.797905747196,300.577780211251
1972.5,276.825092568139,250.880355274606,305.496413693151
1971.5,281.276874874157,254.511104956091,311.27659514144
1970.5,286.335202947569,258.500654887325,317.423883727908
1969.5,291.347900348907,262.921552547071,323.393799082431
1968.5,296.18792335829,266.919690211273,329.434300034431
1967.5,300.589180541754,270.402501800285,334.970078260917
1966.5,304.208363144249,273.752193373089,339.95107465025
1965.5,307.159120910778,276.191720331564,344.337546024881
1964.5,309.683975268667,278.470935640308,346.932243587507
1963.5,311.445172910364,280.431897553353,348.371513818843
1962.5,312.427686996229,280.867596755778,350.040481567733
1961.5,312.983963217577,280.697268509911,351.897328638116
1960.5,312.889138455037,278.021632409766,353.882484768464
1959.5,311.968437756567,274.094228933486,357.466361316571
1958.5,310.744397232856,268.643649834346,362.025046646467
1957.5,309.294178786205,261.457884575759,368.67245632825
1956.5,308.000839938508,252.388883005981,377.108229043112
1955.5,306.66640390161,240.801225865818,389.438003493032
1954.5,305.549411267247,228.980444022876,405.82640873476
