Year,Estimate,Lower bound,Upper bound
2020.5,23.0045293933025,18.648024636497,28.3464598408025
2019.5,23.8046516593056,19.930736602145,28.5116381386235
2018.5,24.6445508081356,21.1969342636202,28.8382338245529
2017.5,25.6117683490752,22.326713272312,29.4583999253223
2016.5,26.6043290439869,23.4900530459858,30.2182602414093
2015.5,27.6715430273174,24.6805827302603,31.057754523563
2014.5,28.7977581618619,25.9394074416929,31.9691674715881
2013.5,29.9789152414998,27.2835613742847,32.9610761228675
2012.5,31.2096969728139,28.6082297514659,34.0373657965587
2011.5,32.4772284552641,29.9640841922522,35.2299544075388
2010.5,33.8270514707212,31.384369068179,36.4957923340783
2009.5,35.2222786637975,32.817437640005,37.8367151672603
2008.5,36.708127894307,34.3005186750383,39.2602546236926
2007.5,38.280771748027,35.8459475636801,40.8053396970265
2006.5,39.9312413110986,37.493715307297,42.4277018759299
2005.5,41.6930748560123,39.2057954257361,44.1865514106556
2004.5,49.6330211386989,46.7795908302874,52.5195083802572
2003.5,45.5202980647082,43.0034645750982,48.1099468359502
2002.5,47.6153985725515,45.0842211137301,50.2502532598577
2001.5,49.8436124349814,47.2733353486424,52.518843348135
2000.5,52.2147518484079,49.5955683087581,54.9403097728706
1999.5,54.7186963432388,52.0537915610964,57.5146665815777
1998.5,57.3559962915913,54.6336706624227,60.2480910012714
1997.5,60.148740766483,57.3259292080191,63.1071577890176
1996.5,63.1079884090015,60.1982721410344,66.1668160454205
1995.5,66.2391031030137,63.2323624641081,69.3860622252757
1994.5,69.5425231075824,66.3797769633942,72.7730466776765
1993.5,73.0030467077489,69.7072821179415,76.3687341460277
1992.5,76.5899069113573,73.1353792275832,80.1699129996427
1991.5,80.2643696093363,76.6162396231776,84.1065145612241
1990.5,84.0438773427034,80.1356835711187,88.1620119887444
1989.5,87.8288820212782,83.682567059662,92.1894149257532
1988.5,91.5455358760512,87.2209897667172,96.126212765267
1987.5,95.2458635328031,90.7199016363435,99.9936853978518
1986.5,98.8866537046254,94.2636724205465,103.781711896121
1985.5,102.500971948143,97.7784845117395,107.528252061441
1984.5,106.17323145472,101.282738532261,111.321701230634
1983.5,109.839134849139,104.779870738369,115.138821992913
1982.5,113.503663473224,108.305987501631,118.953628707107
1981.5,117.186563871411,111.786188632137,122.866461032407
1980.5,120.899670340552,115.285486729076,126.791340213425
1979.5,124.637420712306,118.742646858472,130.836506668714
1978.5,128.487402791925,122.277576693617,134.986644951791
1977.5,132.503870047457,125.96378715795,139.242426845158
1976.5,136.673467293362,129.904054344191,143.69398180512
1975.5,141.07397555577,133.969876516518,148.423655831211
1974.5,145.690192903347,138.348984510118,153.375030795447
1973.5,150.550405858864,142.789037919107,158.55601822291
1972.5,155.653416947465,147.483387165808,164.052393331596
1971.5,160.873303582614,152.419177976084,169.710273495097
1970.5,166.333761443614,157.408501146875,175.585795190962
1969.5,171.944140121925,162.43112623938,181.660031378843
1968.5,177.634552412027,167.600806573007,187.944133231855
1967.5,183.372968653877,172.734384667927,194.273061120068
1966.5,189.082595718859,177.902769597752,200.69787778399
1965.5,229.528743490075,215.701726535553,244.272890673218
1964.5,200.549552867034,188.074478377185,213.906611676302
1963.5,206.21191350928,193.118241071272,220.378044317987
1962.5,212.012716153895,197.908795159328,227.053380843263
1961.5,217.855012669231,202.621709460526,234.00072603912
1960.5,224.00239216568,207.471827188974,241.611622767955
1959.5,230.441621179459,212.390468112617,249.484116070347
1958.5,237.231009620439,217.855810154704,257.719864664462
1957.5,244.23951832511,223.533027573981,266.371045592329
1956.5,251.708356070797,229.060638764617,275.716186446796
1955.5,259.331504306827,234.791516042864,285.718904726489
1954.5,267.28899367591,240.207146026226,296.78974782902
1953.5,275.33669727638,245.519636560875,308.290369566761
1952.5,283.691650598631,250.436582498469,320.829098020103
1951.5,292.116505259153,254.999284664374,334.164544307562
