Year,Estimate,Lower bound,Upper bound
2020.5,113.773078107296,86.8342954377861,153.476231445965
2019.5,116.935870090762,92.2344703251793,152.565085447615
2018.5,119.901150203253,97.3661119948082,151.536086381401
2017.5,122.534345590295,101.994433696357,150.388087350499
2016.5,124.694529407427,105.844816432955,148.937057167391
2015.5,126.446518085283,109.422729599267,147.4521084107
2014.5,127.89300327757,112.496180488941,146.252251255631
2013.5,129.423658120339,115.37506991662,145.352123635657
2012.5,131.109550100896,118.261889973815,145.291163646203
2011.5,133.130595570962,121.193893124578,146.19828338786
2010.5,135.530806486556,124.329816808094,147.556656707569
2009.5,138.338717938644,127.603029579339,149.683447187384
2008.5,141.719125828681,131.287085166407,152.291159102656
2007.5,145.57622413418,135.414131390471,155.927572159357
2006.5,150.095020754653,139.973435732295,160.302655738728
2005.5,155.026894487926,144.814640080813,165.379292945782
2004.5,160.303612732621,150.099152448525,171.012694437945
2003.5,165.939639783414,155.629205689099,176.793704620491
2002.5,171.544891228372,161.060313397171,182.7669690225
2001.5,177.251635178224,166.636700011612,188.705066813998
2000.5,182.856183862602,171.884701241117,194.612293003916
1999.5,188.238819162177,176.990833342508,200.332607713512
1998.5,193.283609280514,181.876223558048,205.723539149964
1997.5,197.828676413134,186.19884577948,210.6361962238
1996.5,201.464186727583,189.525902456009,214.67030169392
1995.5,204.242033097409,192.065618453266,217.549047373906
1994.5,206.271954076028,193.637279525352,219.657967323405
1993.5,207.663704793311,194.837056152982,221.144744201436
1992.5,208.699200809507,195.650228594929,222.32158297896
1991.5,209.530422718789,196.114067053727,223.287666249318
1990.5,210.048868451665,196.522896409888,224.09310832468
1989.5,210.347312835899,196.575576822791,224.807636599
1988.5,210.170347080187,196.087576986633,224.967974667975
1987.5,209.642465652708,195.283250646093,224.801979627925
1986.5,208.769257411054,194.283029317878,224.225837007898
1985.5,207.85731912188,193.086694509184,223.548141585837
1984.5,207.307272634693,191.982472892104,223.189508309198
1983.5,207.212970231524,191.501925322458,223.766825764248
1982.5,208.013701083199,191.86319732761,225.034388976136
1981.5,209.891524355812,193.267103754594,227.805634236944
1980.5,213.007984361212,195.750483317543,231.534875055515
1979.5,217.285772177983,199.311017771765,236.75666532678
1978.5,222.605509692492,203.801824249925,243.443535733529
1977.5,228.921222331861,209.035554108327,251.138826552224
1976.5,236.012426166013,214.971695311155,259.959967033198
1975.5,243.806905325039,221.20190289051,269.534153482428
1974.5,251.976676662346,227.841309547282,279.359902485363
1973.5,260.325668978183,234.961314412567,289.640580210949
1972.5,268.663365539719,241.836030807927,299.636310170717
1971.5,276.575959485134,249.058603097198,309.224361013096
1970.5,284.442888932817,255.984429101308,318.357055744529
1969.5,291.809374827033,262.520414176624,326.633733965566
1968.5,298.898088179883,268.489117900018,334.495394253903
1967.5,305.451335432975,272.790380545444,343.019243884723
1966.5,311.990430857601,276.084297852812,353.806221724068
1965.5,318.088577294941,278.071163530823,367.394968793738
1964.5,325.200624868606,277.570179119918,383.321704154122
