Year,Estimate,Lower bound,Upper bound
2020.5,26.2082104880236,20.0473294584317,34.0669247260641
2019.5,26.7894818551896,21.1080844596138,33.7924322172424
2018.5,27.3672106747934,22.2691555106657,33.6415394766189
2017.5,28.0130542668371,23.308820083372,33.6684521041821
2016.5,28.691488960242,24.3536231474395,33.7843057989239
2015.5,29.3044159459697,25.2562679542637,33.9975507935584
2014.5,29.8956406443746,25.940480685704,34.3806634890678
2013.5,30.4456965890287,26.5914839015998,34.6876083521875
2012.5,30.9010112527412,27.1372021879355,35.1591683627942
2011.5,31.3224883702533,27.6391571270572,35.5153826107323
2010.5,31.6755629446013,28.0805035912761,35.8029367339064
2009.5,32.0407170270934,28.3651447247247,36.1716671658756
2008.5,32.3747254322132,28.7119006961027,36.4162381753237
2007.5,32.7149263231009,29.0740263926581,36.7478424992149
2006.5,32.9821471391461,29.3022791378421,37.0593575905961
2005.5,33.223578325641,29.5087721611719,37.3041578663563
2004.5,33.4561787376565,29.7574307465071,37.4768134936452
2003.5,33.7344246520957,30.0579627050957,37.7131982856851
2002.5,34.1298807880227,30.407506864053,38.1292630409861
2001.5,34.7540020313127,30.9033689245821,38.8431420041558
2000.5,35.5740067077568,31.625038850844,39.6950428580679
1999.5,36.544943458933,32.4592162621873,40.7221354475938
1998.5,37.4165856490776,33.4409416401053,41.6426811124285
1997.5,38.2165336629612,34.2437268829192,42.4779551571576
1996.5,38.8334837456297,34.8854472793139,43.0437175686224
1995.5,39.2744784141718,35.3206463370544,43.4817019239602
1994.5,39.5502595699764,35.5355860390034,43.8784781427219
1993.5,39.7366468942636,35.8153370268885,44.054129526143
1992.5,39.8959215432619,35.9471028718325,44.2439645807699
1991.5,39.9976101224579,36.0935099661582,44.4230341707729
1990.5,40.1519884030016,36.1710143840782,44.6444941410602
1989.5,40.5276000693162,36.3925489942726,45.1224871010632
1988.5,41.1390789935678,36.9433274896852,45.8698425563891
1987.5,42.0822835793233,37.8350182011328,46.9207572020926
1986.5,43.3466944965959,38.9219696127053,48.3608001971938
1985.5,44.8304482847705,40.1921711192318,49.9050994366019
1984.5,46.4033922159662,41.5183452566597,51.8106615195835
1983.5,47.9135307580031,42.7686959851615,53.6851819758986
1982.5,49.2379652037751,43.8885411376534,55.3658100096593
1981.5,50.451416325634,44.7298415807047,56.8279867409989
1980.5,51.5147916147304,45.6497450500546,57.9384682529529
1979.5,52.3748765362357,46.3628860145007,59.0928697826522
1978.5,52.9934978900491,47.0167244189555,59.8548958918554
1977.5,53.5043606643924,47.3065702861848,60.2517055310352
1976.5,53.8002489250785,47.5712558499332,60.5453371427902
1975.5,54.0885739353604,47.888120207094,60.8961141009486
1974.5,54.5316429204052,48.0201064961478,61.447520950964
1973.5,55.114648955379,48.4832735872829,62.2288715642317
1972.5,56.0124882540581,49.1170970141501,63.380152930813
1971.5,57.2261432543906,50.12317610369,65.0209983147153
1970.5,58.8324388689614,51.4546492839848,66.7835792584398
1969.5,60.6215252984106,53.0328248764062,69.0267624759344
1968.5,62.4306060419296,54.583061006942,71.3107919128656
1967.5,64.0612708313411,56.0389550868292,73.5239838586906
1966.5,65.4881374956331,57.0443535996298,75.5433565480789
1965.5,66.7259512203183,57.8343762651668,77.0650367855352
1964.5,67.7363950519832,58.4081736577279,78.5213951120783
1963.5,68.6666419891068,58.8782050876232,79.7574555373971
1962.5,69.6217889909592,59.5492416917305,81.2225962679029
1961.5,70.7616349229974,60.2071594943856,82.9939347173793
1960.5,72.1569554676957,61.2110804185585,85.1929008430307
1959.5,73.9972391859215,62.4402586810916,87.9841211370347
1958.5,76.1065255377164,63.9035407121332,91.1402871175714
1957.5,78.6910283729821,65.5199838571521,94.6712233818374
1956.5,81.1158543814688,66.9494485177794,98.895346767986
1955.5,83.3063719511607,67.887341910068,103.181315781976
