Year,Estimate,Lower bound,Upper bound
2020.5,17.8794412278157,11.4270164799951,28.2525528585914
2019.5,18.2340153124648,12.2767918461064,27.1644323157911
2018.5,18.5839199727363,13.23304898834,26.2681482563717
2017.5,18.9625819688503,14.2685761777658,25.3370505720053
2016.5,19.3314775415261,15.2764137148876,24.5628008027975
2015.5,19.7449018409224,16.115639153902,24.0919988799267
2014.5,20.1938373252887,16.8545097165591,24.1253319643803
2013.5,20.6965342149825,17.5466047168988,24.3331804256473
2012.5,21.3414523187403,18.2910751677791,24.765518524085
2011.5,22.0967450587754,19.2126499217278,25.3862321415636
2010.5,22.9894938595285,20.201272375006,26.1216829124119
2009.5,23.9835631192425,21.2665113020167,26.9761742631772
2008.5,25.1003039310908,22.3684751576681,28.0985890039717
2007.5,26.4638844938807,23.6067251955377,29.5178960417598
2006.5,28.0924662504551,25.1394825893197,31.1755513116756
2005.5,29.9769302234153,26.8489376596373,33.2492878403166
2004.5,32.1273925778679,28.8831626567877,35.5347197746371
2003.5,34.5871433780962,31.2381439114734,38.1774938421462
2002.5,37.3134206473188,33.6863833031693,41.1601561810715
2001.5,40.2200822024418,36.4007556966061,44.3439106879547
2000.5,43.1636525632514,39.0104666248999,47.6797087678097
1999.5,45.745827068801,41.4273482120816,50.4844830499531
1998.5,47.7978898400484,43.2778485902658,52.6833501949663
1997.5,49.1678823525173,44.4379175459206,54.2093663721741
1996.5,49.745771496117,44.8882116778297,54.8431176596748
1995.5,49.4009401656046,44.421059552073,54.6026915566346
1994.5,50.3373414576432,45.5955784064016,55.3108044411263
1993.5,46.1748222612747,41.6726972177867,50.7833800620753
1992.5,44.065858269692,39.8977338370906,48.3659092614113
1991.5,42.2550311931105,38.3193128519459,46.3768777640773
1990.5,41.1283427808288,37.1612166932211,45.2103113665127
1989.5,40.9825166446213,37.0115406482564,45.0563596219073
1988.5,41.7060316130909,37.6833196962323,45.8105666040171
1987.5,42.9886386382947,38.9039377007557,47.2537608301899
1986.5,44.6107924352361,40.3513797244067,49.1120329669235
1985.5,46.4465484110208,42.0263077884655,51.4266138619456
1984.5,48.3353243024945,43.7605523088725,53.5352261213491
1983.5,50.4269661524073,45.6218786576042,56.0312680548626
1982.5,52.8273300583138,47.6296867907986,58.8274910580391
1981.5,55.5584199324258,50.0692156110364,61.8080255553381
1980.5,58.2367534220994,52.1976281917325,65.0742983047562
1979.5,60.3810980738061,54.0231106216735,67.5994552480334
1978.5,61.8460568754287,55.2976662832658,69.2195380595266
1977.5,62.6380829873728,55.8927013642314,70.2880056404534
1976.5,62.8139651085633,56.0219513862544,70.4134825517171
1975.5,62.4189946608598,55.728919720342,69.9611379849329
1974.5,61.7174397658058,54.9807944837214,69.2759468401318
1973.5,61.004577036375,54.3256003013476,68.5714810305377
1972.5,60.4565350714016,53.7821618608268,68.085539092744
1971.5,60.2696745416883,53.708051639355,67.8303602343697
1970.5,60.2714031804259,53.5560494160029,67.9813483068399
1969.5,60.3361917641295,53.4483257244251,68.149827282682
1968.5,60.3022201601817,53.3270053463803,68.5286960555729
1967.5,60.4811735432045,53.2607236348771,69.0410111758903
1966.5,60.6269818194631,53.2712917309605,69.5357356240285
1965.5,60.7788298711811,52.9610745221925,70.222740172675
1964.5,60.9582263646383,52.8408458154974,70.6106551161644
1963.5,61.1253240368696,52.6319998477874,70.9063293517109
1962.5,61.405866993292,52.3560738052391,71.6938219975113
1961.5,61.8576348334738,52.3438263431815,72.5939787860509
1960.5,62.5264812979489,52.5585558549639,74.1548030501905
