Year,Estimate,Lower bound,Upper bound
2020.5,110.047036635066,80.0615789676012,149.296699901391
2019.5,113.530238488726,85.7216969913109,148.653680636498
2018.5,117.316670506404,91.6399092596007,148.25207000679
2017.5,121.085736908953,97.343059999861,148.760196570259
2016.5,124.92047247552,102.980315550987,149.606640369714
2015.5,128.680142877527,108.561533397074,150.505796407029
2014.5,132.272500278358,113.451795092709,152.642741748369
2013.5,135.947920751242,118.491922992097,155.200575549198
2012.5,139.787980378015,123.403897943974,157.991079020823
2011.5,143.715859191317,128.174360280822,161.167110228929
2010.5,147.705688438481,132.80204658418,164.490111555669
2009.5,151.71940984049,137.343749114779,167.759540157149
2008.5,155.707847730913,141.717814071249,171.388812931062
2007.5,159.607520057469,145.858274930159,174.889055088921
2006.5,163.311647881337,149.855283043745,178.639033453618
2005.5,166.923436965248,153.629246475018,182.156225331367
2004.5,170.397312747176,157.057325055268,185.607862869035
2003.5,173.780081096729,160.584268848057,188.908208013394
2002.5,177.121390061943,164.135753213074,192.380528548877
2001.5,180.548674366889,167.441801603992,195.8009429645
2000.5,183.976207566837,170.703650911818,199.300021254003
1999.5,187.381529308019,173.920940901605,202.743727568707
1998.5,190.589516776165,176.914769500119,205.805813459637
1997.5,193.576806227896,179.771460940012,208.600506244683
1996.5,196.264514490361,182.288727589563,211.239119057534
1995.5,198.750140987206,184.747678606873,213.744727489498
1994.5,201.178552476228,186.918805994228,216.338804385762
1993.5,203.729436830322,189.024456354221,219.221306422322
1992.5,206.362292937681,191.306466864365,222.299511659925
1991.5,209.187429086124,193.70628111677,225.634926372568
1990.5,212.07854800763,196.12254590327,228.992969428621
1989.5,215.076595681373,198.931691284442,232.397380391589
1988.5,218.078461070671,201.324445185732,235.958823442903
1987.5,221.07375492925,203.757027930673,239.471381146272
1986.5,224.009008141671,206.341140099809,243.104754067685
1985.5,227.001309442522,208.65992019912,246.660591889746
1984.5,229.938931220271,210.870165349938,250.492825074528
1983.5,232.77779487376,213.127866489059,253.748922704647
1982.5,235.48460276606,215.167378222114,257.260993302932
1981.5,237.927152633577,216.847392097104,260.798821691834
1980.5,240.185553933263,218.204148956822,264.120649472454
1979.5,242.084173845892,219.236406110391,267.382746743793
1978.5,243.852942686936,219.72576605101,270.855097491283
1977.5,245.497281441112,219.8437890896,274.113766722027
1976.5,247.06838316885,219.79572677357,277.719940676363
1975.5,248.552717624739,218.991234808938,281.461769380348
1974.5,249.922010103535,217.814656450073,285.91457462063
1973.5,251.483715972182,216.350191167253,290.631554065007
1972.5,252.93490985027,214.253864335661,295.919711335109
