Year,Estimate,Lower bound,Upper bound
2020.5,97.8573276209325,34.248692289372,215.985378047493
2019.5,97.8573276209324,37.2748045636159,203.226127096767
2018.5,97.8573276209325,40.054841487137,190.98881076858
2017.5,97.8573276209325,43.0982615357491,181.005974337997
2016.5,97.8573276209325,46.3769206168928,172.019223322864
2015.5,97.8573276209325,49.8512646650208,164.332387219112
2014.5,97.8823427783636,53.5758622652922,156.561303612554
2013.5,98.3439718813516,57.4994887378268,150.005200051017
2012.5,100.048978004855,62.4605036456839,145.904351718261
2011.5,103.466586021839,68.3817422062285,145.214541463769
2010.5,108.410696543681,75.4081713851716,146.231997213266
2009.5,113.985790617134,83.7433468732137,148.431004379062
2008.5,119.921098591237,91.7977679192574,150.798997375176
2007.5,126.141234514792,100.235782990096,154.698771013012
2006.5,132.688446878579,108.35418520605,159.747814380871
2005.5,139.732530912711,116.502568904739,165.613013179348
2004.5,147.27232904669,123.647992877515,172.759434526354
2003.5,155.081618541671,131.162554453098,181.330808523591
2002.5,163.425452459829,138.353148538368,190.827940452462
2001.5,172.066691578157,145.984834056435,201.666014068598
2000.5,181.153374731917,152.924301414445,212.963243168178
1999.5,189.848386712259,159.7654322442,224.082998328725
1998.5,198.242835850051,166.00078709887,233.773780680798
1997.5,206.43137165333,171.951696740707,243.17159729714
1996.5,213.853882561386,177.503458184012,252.016983124247
1995.5,220.90424375461,182.48764733593,259.947436540841
1994.5,227.817122689945,187.233315408792,266.604103574025
1993.5,234.200993484325,191.827312713458,273.254332614227
1992.5,240.24311947449,196.113045926441,279.899950786122
1991.5,245.811479495568,199.96934295703,287.300052546189
1990.5,250.500127550729,203.269063793954,294.995152426961
1989.5,255.111314353032,206.448562335849,302.414115604884
1988.5,259.603007528441,209.229029135457,310.317439096695
1987.5,263.940643920358,212.188293143792,318.132718402942
1986.5,268.03978947479,215.277011085932,324.768502555134
1985.5,272.191773149405,218.022220046724,331.276516770352
1984.5,275.870884693542,220.485686030866,337.979801527137
1983.5,279.096552817384,222.483728449453,344.442328946008
1982.5,282.346855524872,224.23605532227,350.643436028226
1981.5,285.27644612939,224.004073105249,356.307231515192
1980.5,288.308446268559,223.832997741567,362.602193956998
1979.5,291.619606829845,222.989624923911,370.473351014854
1978.5,294.993621304786,222.403220769031,377.78708034627
1977.5,298.117910709174,221.974827753815,386.670190362702
1976.5,301.603576240726,221.717604031698,394.481756656961
1975.5,305.065108548793,222.207337388297,403.612415305237
1974.5,308.33095257521,221.125408349263,411.368913332746
1973.5,311.214834838815,221.410280969321,421.25714914373
1972.5,314.809235249454,222.061944947263,430.938655430519
1971.5,318.048643208373,223.477462803375,440.165622768216
1970.5,321.686345247209,224.20995718779,446.9283531369
1969.5,324.738823371651,225.586992195567,453.039829281601
1968.5,328.203658461091,227.909649205057,459.251252446093
1967.5,331.313223939878,230.849852512877,462.155939678949
1966.5,334.241416814009,234.418379304031,465.348409177995
1965.5,337.294488857962,238.283108290785,467.428152774196
1964.5,340.411018747022,242.377021486269,467.461290817087
1963.5,343.562206131556,246.662859195412,468.670687100584
1962.5,346.745971341099,252.921145215823,466.619491370596
1961.5,349.365920875252,259.147361437906,464.904156226592
1960.5,352.385706906746,265.383335116769,461.876386647985
1959.5,355.260767742693,273.027985907089,460.251889714272
1958.5,357.872720705942,279.910021514768,458.585127016271
1957.5,360.699579888491,287.042061777477,459.223364143346
1956.5,363.45311638714,292.231935051658,461.841176369097
1955.5,366.959210184077,294.107958405744,467.887055752284
1954.5,369.900805437924,291.242705417861,480.040332627618
