Year,Estimate,Lower bound,Upper bound
2020.5,19.0674343246846,11.7100648252824,30.0971176606684
2019.5,19.668362675033,12.6541940364842,29.6777644942221
2018.5,20.2546212693654,13.6811254737284,29.0737969220401
2017.5,20.9867057897633,14.9590739993133,28.5102781071061
2016.5,21.7589827449819,16.4522875857493,28.1848232493943
2015.5,22.6773665909627,18.0860842569607,28.0260654823421
2014.5,23.6597869458006,19.9182817749797,28.1308917444354
2013.5,24.7854454422369,21.618783226105,28.7021991120353
2012.5,25.9658826878963,22.973101029116,29.582379196933
2011.5,27.0538713674751,24.053103464604,30.6055100840643
2010.5,27.9032270939358,24.9064015509967,31.4314362451287
2009.5,28.461630576677,25.4798013271697,31.8177803530412
2008.5,28.7685041429062,25.9141579629759,31.9326076007122
2007.5,28.9377391038519,26.2018219443443,31.8933110374989
2006.5,29.1985428161168,26.4204501400465,32.0841843326302
2005.5,29.8180801363835,26.8522625883505,32.8337949091722
2004.5,31.027665193905,27.9172860400414,34.1430779112152
2003.5,32.7385884958579,29.369926648808,36.1073005408437
2002.5,34.7888326081433,31.14316018424,38.3959801781061
2001.5,36.9787938775647,33.0395100167149,40.8503354262477
2000.5,39.133704325722,35.0483666749148,43.1112275963698
1999.5,40.9409959061181,36.9463317703397,44.9673479438317
1998.5,42.3706613233172,38.4580960358928,46.6307012624333
1997.5,43.4696158517923,39.5661320992487,47.7795479381519
1996.5,44.3602932457657,40.2882756625901,48.8464042830891
1995.5,45.175067154957,40.9129933963908,49.7701046355842
1994.5,46.0447037483098,41.5801339256266,50.714328641214
1993.5,47.0537258635728,42.3425517218336,51.8750454082063
1992.5,48.1277475958267,43.2347699054629,53.0740841626182
1991.5,49.3267575300345,44.1335988849463,54.4692164686829
1990.5,50.4922087295156,44.9502937453966,55.8797228546809
1989.5,51.5659042069407,45.8668742616243,57.0881600540687
1988.5,52.4926961425441,46.7138278447778,58.2057461368955
1987.5,53.3007354528785,47.4932290396459,59.074546424995
1986.5,53.8817444458348,48.0601720946988,59.7672868807321
1985.5,54.2640185471341,48.4936671724538,60.1323669684848
1984.5,54.4593398413358,48.7660139793633,60.3741069511058
1983.5,54.6736671403331,49.0185637022425,60.8330925877024
1982.5,55.2467126099492,49.6089034266788,61.5583904408984
1981.5,56.1246175220173,50.2553270463936,62.5948750117858
1980.5,57.130295595154,50.9855344117724,63.7450370859563
1979.5,58.2689919555931,51.8371260545447,65.1552985928302
1978.5,59.5206512897345,52.7742342575655,66.6966111658712
1977.5,60.7560840664589,53.8206307300555,68.2828841381416
1976.5,61.9462673406983,54.7319855849557,69.8744327308213
1975.5,63.3150450289439,55.8667572925963,71.6985903865005
1974.5,64.7379329919668,57.0457891786153,73.7620005462008
1973.5,66.2020630612479,58.0058373405144,76.1126217457876
1972.5,67.5259412570504,58.8424956394571,78.3131414020205
1971.5,68.7228940260943,59.471247973155,80.6000490828899
1970.5,69.5330520793745,59.7542606510932,82.3659082894206
1969.5,70.1343906471509,59.4863351887475,84.2658125658046
