Year,Estimate,Lower bound,Upper bound
2020.5,17.4947819781805,15.4794453739981,19.6288196767255
2019.5,18.5149806471279,16.6932911868955,20.4144986403059
2018.5,19.6656728264141,18.0095765863747,21.391091508433
2017.5,20.9440065844576,19.4826004399719,22.5076112083018
2016.5,22.3502900174274,20.9912896314051,23.7860999094273
2015.5,23.5921397584787,22.2890259775988,24.9618762999411
2014.5,24.7688402311224,23.4722289437454,26.1572394423495
2013.5,25.9443597644792,24.6316114337508,27.3760595684043
2012.5,27.1004018512705,25.7822344988174,28.5484519503214
2011.5,28.2428391045378,26.891063022142,29.7149070680266
2010.5,29.3872259470954,28.0042508727361,30.9173936343681
2009.5,30.5849913085565,29.1594639587679,32.1400154679708
2008.5,31.830873744507,30.3273714062788,33.4465628187628
2007.5,33.1391247482193,31.5366645838546,34.7737678648836
2006.5,34.4867478531214,32.8112381810348,36.1990574170824
2005.5,35.8720775206739,34.1198135476222,37.6805226783175
2004.5,37.295746920827,35.4929537645406,39.1582810319984
2003.5,38.8036760870455,36.8809040651362,40.7899072959622
2002.5,40.4459510806254,38.4419062745343,42.5221867323001
2001.5,42.1936418534139,40.0837445977381,44.3587750653825
2000.5,44.0389776461608,41.8503687288359,46.3501119327082
1999.5,45.9392264137625,43.6705834232773,48.3387735150974
1998.5,47.8981190856702,45.4964121661466,50.4234191691478
1997.5,49.9449056626633,47.3992049979469,52.5324954324091
1996.5,52.0301527013923,49.2907005253891,54.806883820126
1995.5,54.1751144694246,51.2336005996898,57.1637071150171
1994.5,56.4401031698328,53.4530755411462,59.5252905961334
1993.5,58.7581947827922,55.6089709319348,62.070694495783
1992.5,61.0816883662609,57.7703634141614,64.475710878506
1991.5,63.3473434593598,59.9512554044196,66.9087743532861
1990.5,65.5989157257376,62.0267407400545,69.3871076569806
1989.5,67.8476137170316,64.1311279823601,71.777863826101
1988.5,70.0628382921977,66.1546173218231,74.2460294015358
1987.5,72.2628610002379,68.1335524806574,76.5746530061692
1986.5,74.4910937492086,70.1394930263792,79.0011365407793
1985.5,76.8225261709277,72.2811858292515,81.528968733288
1984.5,79.3057063640387,74.5708083531218,84.2489797197124
1983.5,81.9305179796376,76.881524810734,87.1971190034393
1982.5,84.5231382981821,79.1723670754641,90.1946430546417
1981.5,86.9145402444762,81.3117445194861,93.033145652327
1980.5,89.0692293404356,83.0904607245459,95.6571514926447
1979.5,90.8301999266924,84.5503905646462,97.8028611100725
1978.5,92.214798114544,85.6431925455731,99.5159056544081
1977.5,93.2746514515847,86.5984717733901,100.756967136652
1976.5,93.9617776467279,87.1404738961676,101.513014798846
1975.5,94.3296552512535,87.3981851340642,101.923791209252
1974.5,94.3821097823976,87.3447265442559,101.945809368485
1973.5,94.2912205818595,86.9782599392583,101.98908108145
1972.5,94.1270574987416,86.6729105135639,101.917770607023
1971.5,96.3437130343496,88.8033958731186,104.364916881548
1970.5,94.4245582089462,86.6425854417207,102.710291469604
1969.5,93.487857055075,85.5698006860365,101.848916567435
1968.5,93.3958057704039,85.2357319384901,102.074821162025
1967.5,93.6703975490172,85.1262930536848,102.451482582394
1966.5,94.1751229961695,85.3338455925775,103.512492458194
1965.5,95.0604761064988,85.8035648304199,104.837854587089
1964.5,96.1843165788455,86.7252149007423,106.451191364004
1963.5,97.6584290942281,87.7478936678156,108.388449436409
1962.5,99.3255722141647,88.9789844221791,110.47993653899
1961.5,101.000126441011,90.122035113911,112.887134171689
1960.5,102.722461417496,91.3905841744849,115.528517707326
1959.5,104.693261742044,92.7512309981972,118.123673021994
1958.5,106.587947375027,94.115201974362,120.800638073081
1957.5,108.533121367004,95.4194329137303,123.455397278019
1956.5,110.496056367031,96.6980477602594,126.56736073851
1955.5,112.407939876588,97.6079806923325,129.675997110047
1954.5,114.413546832956,98.736953933143,132.902162937445
1953.5,116.43226467979,99.5823852135127,136.307024011796
1952.5,118.320124571076,100.5295846323,140.240424727687
