"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5","X2024.5","X2025.5","X2026.5","X2027.5","X2028.5","X2029.5","X2030.5"
"Seychelles","SYC","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,87.6908113990437,91.5993721301925,94.3689385177873,97.2532580737343,99.3652345827597,100.369354118675,100.697322751761,100.558087781864,100.212929784685,99.3776983283591,98.2837929557164,97.2647942754149,96.2772409268731,95.2689500816447,94.1514520115345,93.0549777842989,92.2258553725249,91.2136970979557,90.358028117285,89.6517785376384,88.7396557208824,87.7490556513922,86.5170995857384,84.7983034858362,82.4406824457693,79.4801142379885,75.7115407899167,71.3423713451826,66.6909698563671,62.0107477276215,57.2750699016283,52.5857414276015,47.9451243460036,43.3818036896068,39.0642117661387,35.0407774455958,31.4351490444592,28.2536370511302,25.5414602676781,23.3040939691832,21.4476482686647,19.9358913430761,18.7095949467763,17.6900667621531,16.8361332182309,16.0596220524739,15.4017931669643,14.8340381552213,14.3205740579853,13.8776865962268,13.5023498348585,13.2142341247461,12.9786146129964,12.7917897646897,12.6835978458095,12.5897477207182,12.5434088949227,12.5314318845348,12.5313031915099,12.5206018544733,12.5378972301402,12.570489182178,12.6005407475432,12.6233551279703,12.6658262580265,12.7159547673953,12.7807237822408,12.8337861717179,12.8725459634568,12.9085812433964,12.9482135360884,12.9357866801164,12.8967295621305,12.8081607387261,12.5941493188192,12.2316847063833,11.8128668033638,11.3061011103998,10.7280186133899,10.1344692010146,9.53246372668146,8.94155647186304,8.36719165008976,7.84502575618941,7.34816707044687,6.83607987651273,6.4116740912718,5.99409161941395
"Seychelles","SYC","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,119.605063735337,119.200922171492,118.91972678681,118.576269408653,118.248311510465,117.763938478317,117.150187145833,116.422270648698,115.327484794632,114.269880409504,113.178999072861,111.895263781087,110.621882647955,109.391550162469,108.2566993099,107.091108203707,105.813607374764,104.553766709224,103.203928461751,101.630828913666,99.9552820289246,97.9395431431404,95.5188312203644,92.5588042810478,89.096499757549,85.0453714749438,80.4459493106489,75.5005204336425,70.5018807144086,65.5127284609667,60.5759459372228,55.6653005245218,50.851377635801,46.1414556861198,41.6572713149488,37.4711127894651,33.7028411494569,30.417237521895,27.5825226877753,25.2121792211079,23.2665875253902,21.6689947690574,20.3766418411544,19.3003264882769,18.3789473649945,17.5850263311849,16.8839934701776,16.2829481272214,15.7549040582526,15.2982000141668,14.9170355686536,14.6036703494611,14.3596205176502,14.1645167470934,14.032064804049,13.9417076157884,13.8911883260184,13.8643665967445,13.8683033826669,13.8854219957364,13.9180976090268,13.9471663396105,13.9919752743955,14.0420913550419,14.079756427894,14.1224472263275,14.1796010157107,14.2516590782748,14.3265830405023,14.3928958519553,14.4496064824302,14.5005649019646,14.5357078396519,14.567715404547,14.5902115995558,14.5257319679651,14.3962077969256,14.1824388475625,13.9128051987967,13.6069141174074,13.2682957199337,12.8987963475923,12.5251467450153,12.1780887136813,11.8198130529559,11.4784655117538,11.1096482005337,10.7352095855685
"Seychelles","SYC","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,164.656850171825,157.222892095732,151.099396553025,146.382291853149,142.316033255112,138.8251973701,136.122472269183,134.267904814108,132.562994448181,131.165209533453,130.063955334659,128.800547952628,127.486371730994,126.040709916102,124.507541827145,123.131689259727,121.707789863964,119.947454885936,118.265658043135,115.806668127259,112.823243158923,109.585352755684,105.712502422266,101.213074847788,96.3441889228399,91.1075615795473,85.4667580406779,79.8744433144391,74.4796422249911,69.1453571391027,64.0408017545,58.8949663366902,53.8792060341505,49.0947793881185,44.4516885128032,40.1239965173664,36.2323172864827,32.7618234846781,29.7872516314653,27.2822780596781,25.2229624465078,23.530891742971,22.210744734065,21.0674418631283,20.1007954037547,19.2635051359728,18.5438533720214,17.9056701552446,17.3254911327579,16.8519561922937,16.4598172578615,16.1268988598784,15.8762544245522,15.6927148811725,15.5419569409552,15.466967905499,15.3762367627039,15.3579819948105,15.3642877454888,15.3873875823644,15.4094843566822,15.4353649740029,15.4857428832145,15.5233798641033,15.5810814012246,15.6614927056172,15.7466436347593,15.816125757428,15.8886519344252,15.9634906598554,16.0393386646489,16.1450130041973,16.3247183390037,16.5771528488804,16.9098402173037,17.2754113627446,17.6110666492411,17.9662132877532,18.2888652376961,18.5295744103422,18.7968854947469,18.9391040851918,19.0582243609488,19.2045407578375,19.2810715705103,19.444652045086,19.570488984483,19.6633774935859
"Sierra Leone","SLE","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,341.390927210483,344.766420675668,347.301797732724,347.816182656115,347.320667256978,346.088948570241,343.584469976457,340.277796332076,336.152044094361,331.101857158011,325.252751029923,319.051880001748,313.488763880218,307.614241632662,301.93618260304,296.719929416239,292.093044129966,287.317416179388,282.898162130798,278.699446054931,274.561599461795,270.526118171378,266.814261180086,263.125256551277,259.798866590771,256.635210604155,253.774950481136,251.352946746123,249.148141663267,247.283968219643,245.678339664297,244.185266936386,242.926743116089,241.865491085232,240.838952492188,239.632422967827,238.116454455802,236.416965142559,234.125012457946,231.566750055125,228.424096519714,224.696558465941,220.559046908218,216.204179303841,211.420471834268,206.368450589184,201.047834347418,195.569885297404,189.87830083367,183.821625197684,177.27907182516,170.594297478104,163.84738047589,156.86395283519,149.651186274206,142.802835733413,136.416850934055,130.21784248439,127.458534976663,127.151321420934,112.644451399466,107.01918461138,101.441949860352,96.1245860311143,90.8101825793624,85.3456730015819,79.9423873944489,74.8464049550498,69.731822985381,65.0879588039153,60.5244775494947,56.0827177217158,52.2419845005571,48.7325214987962,45.2909562103629
"Sierra Leone","SLE","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,412.68273726362,406.991113576757,401.154758166774,395.718450398776,390.23438777908,384.485609438995,378.801104797528,372.824440229231,366.820477486827,360.936196111565,355.212920813504,349.397181156205,343.519907852867,337.94806430773,332.547550289447,327.389544023138,322.337474024414,317.44353029165,312.540006396051,308.060952015391,303.513133255596,299.225167931953,294.915591554601,291.053235545087,287.413804273755,283.8663519054,280.403974850198,277.307595262538,274.390245187474,271.524148238039,269.047084414541,266.655050939516,264.363792930174,262.353156723723,260.534951412416,258.562466102416,256.527396832473,254.398283071732,251.698700580259,248.536173496439,244.71863733045,240.501490526767,235.786443777932,230.917808959909,225.87301294413,220.444103169003,214.792879301644,208.991201601354,202.796861696105,196.475346652662,189.71130015025,182.822975331014,175.66160997387,168.461673424369,161.414583214769,154.454575998878,147.970824748782,141.884448552707,139.981207924097,140.977642478021,126.103312168707,121.357337024123,116.787959748147,112.521159602106,108.522463369204,104.686966254873,100.990741628579,97.4416525835096,94.1915959357278,91.0393465579217,88.0555222011961,85.2660279197347,82.5285505510499,79.9085299381055,77.3682998040061
"Sierra Leone","SLE","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,502.748744487128,484.065504149581,467.706710206004,452.638736244207,438.877958410949,427.234759333591,417.258751824774,408.489227697289,401.472329340577,395.039538180762,389.214164379211,382.973663593869,377.745722291348,372.299195574734,366.487849911025,360.856464031408,355.247122376731,349.041332316806,343.601606119851,338.595113002839,334.007737486851,329.258035743843,324.999816822197,320.51436364258,315.968181716281,311.931870819632,308.106490701751,304.221243520437,300.34046797815,296.455335570264,292.845994776933,289.455750395686,286.310104918551,283.418662197081,280.552307822387,277.797560198468,275.20172787597,272.603686901746,269.68283267873,266.337349279859,262.118357719186,257.43662558121,252.281395798131,246.891961728849,241.082330930447,235.429542769189,229.559152900939,223.34351288186,217.022313741645,210.21668060733,203.150508703369,196.037758669351,188.708899137869,181.47710500573,174.205296789821,167.199951570396,160.771858861852,154.989167090469,153.892980369703,156.209196444662,141.133306559253,137.463390765466,134.049351297748,131.297687676153,129.266222134791,128.169198731046,127.983887178364,128.139358642613,127.84475901319,129.070863059417,129.639102371046,129.601311106114,130.214549098156,130.555854756504,131.485949835525
"Solomon Islands","SLB","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,170.815826813746,168.969800346216,166.38843733055,162.478987866086,157.420076130914,151.040266221582,144.403759216897,137.652161278318,130.941260631966,124.176678453852,117.534682737063,110.949269402387,104.432746284232,97.8767575701026,91.339808887452,84.9296058810659,78.8747211603668,72.9039354462141,67.5985204809923,62.7403401330001,65.0752877932371,54.5776077099451,51.2018449565083,48.2591356208237,45.6610863706752,43.3298463065406,41.4958159909204,39.86211774587,38.609328037441,37.5570105125294,36.6907026211913,35.8527827312276,35.1705123080168,34.5597578785314,34.0073524342285,33.3438057209526,32.6142617845908,31.8402820618351,31.0236413689098,30.3124541150259,29.6436606769788,29.1104911303106,28.6316155386581,28.2076451498879,27.8226552737702,27.4488862620568,27.114117041542,26.7710599192121,26.4278146779618,26.1011739366314,25.7004384297047,25.2476339994256,24.6480863013333,23.9823197148183,23.1814050343504,22.248509718477,21.2447328923167,20.1433215443271,19.0836130795238,18.0431799055448,16.9777737334082,15.9901087562411,15.0232628533235,14.0654103195411,13.1852036479607,12.3799707680868,11.5310853237078,10.8204339919697,10.1197615875052,9.46687474261001,8.89322744696792,8.33087056869878,7.79149150381523,7.30134996019796,6.84349669202093,6.44069524004879
"Solomon Islands","SLB","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,214.944623384731,205.233415036795,196.215193717612,187.459424841104,179.043901912418,170.963580449803,163.260377801692,155.695043716824,148.439973537198,141.394899267998,134.315185499687,127.394469146287,120.258404430264,113.167427808593,106.043416524901,99.0376215480528,92.2856012526381,85.9926797092008,80.0690994535605,74.7330258532345,77.8145154136844,65.5309650934252,61.6156798442943,58.1388271875489,55.1358980364264,52.5292229257296,50.2626415779657,48.3226160207366,46.6468440696479,45.1144681956579,43.6923418584508,42.411014591816,41.2470021065903,40.18266147414,39.1776034917828,38.216363775599,37.2258606874606,36.2025403362545,35.2154109079556,34.3009123197248,33.5214245980259,32.8370822401904,32.2327622572711,31.6913755066736,31.2036442359217,30.7653610346953,30.4024287207467,30.0884183569095,29.8259666022788,29.5363549283292,29.2349271857723,28.8270002397291,28.3282710375963,27.7577391559415,27.1040696737009,26.3937919838154,25.6349650392889,24.8883853867367,24.1412150250552,23.464568791818,22.7716667483488,22.0754548741944,21.3672618428142,20.6914000576485,20.0249530077802,19.3922611828889,18.7852650646063,18.1982913859657,17.5621018397433,17.017203000375,16.4678742874565,15.8660123618444,15.3605556883115,14.8555640572439,14.360597300173,13.8907739326035
"Solomon Islands","SLB","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,271.527669949035,251.513972540342,234.92568684415,219.996195939273,207.067770402857,196.080834265124,186.140391037767,177.564273307441,169.580579215553,161.716783157587,154.277915273783,147.047277506325,139.563881675877,132.053219251708,124.281273085959,116.209656395107,108.492965082844,100.992232236494,94.1252654131554,87.9974062733303,91.7830847701663,77.4255464322658,73.0359898671415,69.1238455894372,65.6636454703682,62.5665131600325,59.8817322143037,57.3900513821757,55.264181858465,53.1468307514625,51.1699910057086,49.4915696740482,47.8608056383247,46.3813833494874,44.926349689871,43.5263447354818,42.2498741300792,41.0191128909526,39.7725768525977,38.714809579205,37.7358282400314,36.9526104227387,36.2012249305774,35.5074787473688,34.9231119314117,34.4017300243324,34.0539104148298,33.7957562599814,33.6494547820985,33.5089684229544,33.3307803029838,33.0338927498288,32.6504021282996,32.1451640935303,31.6918408248062,31.2081423873902,30.7855607467181,30.4547961226597,30.1794035274028,29.9291693112701,29.6661096823624,29.5829530448125,29.5637636531317,29.6018304038849,29.5490460206672,29.5704908401858,29.6010892524027,29.7172701817413,29.7182261990469,29.6148194065301,29.6644347761032,29.6679160420235,29.454089936294,29.2932725461513,29.4200328650537,29.3486692567147
"Sri Lanka","LKA","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,113.266450156583,115.714585202066,117.290490754148,117.80376018183,116.919549785659,114.377628644188,110.080343906095,104.259636821093,97.9124563563505,92.149525374657,88.0209173028249,85.2481218722235,83.2015769964513,81.36743581473,79.2844209210812,76.7320893973899,73.9072020082677,71.2380774755453,69.1223681470356,67.4274510277273,66.1947421850198,65.2710785776608,64.2250699744888,62.9724830575648,61.2386499622378,58.869901073316,55.8328989613291,52.2789934818474,48.6346054344019,45.139781319076,42.1105628772574,39.2152263751564,36.1217091281745,32.8163364262878,29.6173975416066,26.8582266493946,24.7059474208505,23.3119684823165,26.5044200245904,22.3500769127457,22.0351278395476,21.5881025261012,20.9829672179426,20.2888549605228,19.544926576061,18.8324142131257,18.1498869478889,17.4708885194015,16.8164895045812,16.2050729671705,15.7030633049846,15.252792531479,14.8218657030928,28.2611124794862,13.8035055261598,13.0885299659593,12.3261891424676,11.7094715272324,20.5026077272288,10.9751887139731,10.6116897495956,10.1678116161041,9.62846467551824,9.00147309063435,8.33520467038472,7.66234135918253,7.03183012072304,6.44581738132921,5.91394822907019,5.43669025984279,4.99653783561949,4.61489330199106,4.27330526106657,3.97110258061973,3.67628020269802,3.41446563292982,3.18298844077119,2.97597748150637,2.80198152592231,2.63118793812422
