"iso","Quantile","1932.5","1933.5","1934.5","1935.5","1936.5","1937.5","1938.5","1939.5","1940.5","1941.5","1942.5","1943.5","1944.5","1945.5","1946.5","1947.5","1948.5","1949.5","1950.5","1951.5","1952.5","1953.5","1954.5","1955.5","1956.5","1957.5","1958.5","1959.5","1960.5","1961.5","1962.5","1963.5","1964.5","1965.5","1966.5","1967.5","1968.5","1969.5","1970.5","1971.5","1972.5","1973.5","1974.5","1975.5","1976.5","1977.5","1978.5","1979.5","1980.5","1981.5","1982.5","1983.5","1984.5","1985.5","1986.5","1987.5","1988.5","1989.5","1990.5","1991.5","1992.5","1993.5","1994.5","1995.5","1996.5","1997.5","1998.5","1999.5","2000.5","2001.5","2002.5","2003.5","2004.5","2005.5","2006.5","2007.5","2008.5","2009.5","2010.5","2011.5","2012.5","2013.5","2014.5","2015.5","2016.5","2017.5","2018.5","2019.5","2020.5","2021.5","2022.5","2023.5","2024.5","2025.5","2026.5","2027.5","2028.5","2029.5","2030.5"
"AFG","Lower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2499166185223,68.3427134158669,67.3634755693985,66.4007179067975,65.2188727579891,64.0294455584817,62.7524808965213,61.4448523423592,60.3666069387439,59.2617644613473,58.2206181822029,57.2738413841264,56.3071810933301,55.3770906879385,54.3045728712233,53.2338070991017,51.9569207460224,50.8493798230773,49.677640641414,48.4450873964105,47.13912593525,45.7275348935503,44.2110004273383,42.7634788088453,41.1469197057386,39.4903370258201,37.8283309344546,36.0863419083378,34.3446023137186,32.6314094999593,30.8772920143896,29.2745258999718,27.6414003304934,26.1868413516477,24.6223500786573,23.2642488310086,21.7978550989996,20.4822854661233,19.2917536780096,18.1202889285278,17.0685557028546,16.2650457932687,15.3183096789706,14.4221781086444
"AFG","Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9641805074777,77.4089330495731,75.8734399194055,74.4460210090989,72.8968867479946,71.3359663191345,69.8007544096968,68.3760706545818,66.9646051719481,65.7358174611165,64.4758941431352,63.3328189896791,62.1573477469747,60.9558758784049,59.6696374743364,58.4759673796141,57.1788498726014,55.857863309537,54.5220610786982,53.1573555967742,51.768258678165,50.3588889768042,48.882155468672,47.4294093922523,45.9798585494724,44.5241048085246,43.1329801923688,41.8009841955309,40.4448928549264,39.1880152222952,38.0205275271209,36.9513832556695,35.9716948719542,34.9699203664534,34.0878818736353,33.2191994310782,32.4147361794978,31.5259545085222,30.7157479400638,29.8656838850277,29.1061087098127,28.3618622524086,27.6252521867374,26.9242146025271
"AFG","Upper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9134069957923,87.6345777236836,85.4291952394564,83.2807011747541,81.4220899494004,79.4498920919164,77.5671862367928,75.8049863228339,74.0689432052771,72.5108078717678,71.1363733693606,69.8157694817516,68.5124161009489,67.2341114911926,65.8696220543526,64.3702920931254,62.9276507712034,61.4007024349122,59.8863849932916,58.3634093260365,56.7985750817315,55.4345701380492,53.9604945361855,52.573593421249,51.2002852912901,50.0029895748305,48.8562423873897,47.9090655820114,46.9245994217705,46.1708170624172,45.6204903334878,45.4791170732934,45.5594960939711,45.8145745740791,46.0029076944479,46.2040167523957,46.4928764279434,47.1445411683867,47.7058375384012,48.4197487179149,49.2462935386453,49.6182251355425,50.3061102749947,51.0558519992827
"ALB","Lower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1508551394444,12.8984539367935,12.8089796993166,12.4307163641273,12.1599375280895,11.7741389121382,11.3813508821117,11.0288734051065,10.6307481208487,10.4184077102784,10.149928875582,9.86004199935421,9.68302193562072,9.56785891195965,9.70600851194354,9.85742371471357,9.95390767300042,9.95258555923796,9.83994572796907,9.9329166149429,9.90846557575801,9.81371324531308,9.61836614907751,9.4415938935631,9.48568249732243,9.61587462164987,9.45487389612499,9.07511079223001,8.37957724389599,7.49823592562913,6.61414764871628,5.95846637055593,5.63771238293315,5.44476509227008,5.35501419831776,5.35130198836359,5.49579574402689,5.84944859124259,6.1964211106193,6.47380487903774,6.60623695058005,6.59436965271677,6.41194064770342,6.06139110097018,5.67943289330569,5.28162908179937,4.89834380797492,4.53773048118481,4.20164461350556,3.88210252829041,3.61711596748802,3.36702282402733
"ALB","Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7132375499203,21.1834387109856,19.7878007322926,18.3816957584492,17.0674265626048,16.0419206347253,15.1279739413717,14.468899208165,13.9497735199132,13.4131853150728,12.9667019457893,12.6218135953099,12.4117388532185,12.3613826866976,12.4046358611195,12.3986459409451,12.4590347468954,12.5278529515163,12.5651599133634,12.4934200478474,12.3713616250448,12.1585805349757,11.8296888277793,11.5056843281473,11.2111155888576,10.9243718413932,10.5360111059197,9.99609583113113,9.26441591134324,8.31242006825194,7.36638978134444,6.66707218924743,6.26646605194594,6.05242467490203,5.92175608485626,5.89097284152555,6.03265384807915,6.34308204898526,6.6833982233529,6.95577413342802,7.12385148618427,7.17528942191798,7.11810065494427,6.99203478788384,6.84918690051199,6.71660626472912,6.57537963672411,6.41392484502394,6.23379278858098,6.05408776517631,5.87365762518821,5.68572800798508
"ALB","Upper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4875158965596,34.2351507412981,29.8792994797927,26.6172339727682,23.5491839335726,21.1926678980786,19.6681983465812,18.5728038916266,17.8233656738812,16.9882534495239,16.2435756131726,15.7889194793916,15.5981368037645,15.5633105308376,15.4017946615301,15.3017719492546,15.3081485727353,15.3915971124875,15.5675463897818,15.3772776847227,15.0898016595268,14.7194622174864,14.2083298062754,13.6914425537098,13.0145575316603,12.2479819560488,11.6181768424446,10.9427380173337,10.1703194799618,9.13252103642482,8.11814798144939,7.37776834632255,6.89804314581386,6.65229220237511,6.4731034804266,6.41855849277283,6.54736664968983,6.82103394127715,7.16390002218116,7.43758977024389,7.6383150076271,7.77284774739,7.85677619821913,7.96884739536141,8.10394253766093,8.30358913306938,8.4816182316041,8.61466003510156,8.74136974847868,8.83312155406662,8.93978170824739,9.05574957919073
"DZA","Lower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.1552930330218,58.6630824042641,57.2572545302809,55.646091834431,54.1031050289778,52.2764489627573,50.4750656684893,48.5106745947254,46.8866557454111,45.2442089451177,43.4199432773829,41.399941673669,38.9284455332499,36.2335840568407,33.2844131510496,30.3443741886414,27.7077098864299,25.4895250785998,23.9293680446038,22.9332837524296,22.26848871148,21.891513493159,21.6609076134335,21.5212552459277,21.3648453292802,21.2615627133259,21.1887281881661,21.0957160396913,21.0222520462827,20.8378672278267,20.6101841556128,20.3087714484744,19.939150264844,19.5963870618529,19.2679977298422,18.7210638677311,18.2469100431,17.7836092492003,17.4714032389969,17.2197470490518,17.0101568003544,16.8772927000123,16.6840369335679,16.3564263955343,15.856787969457,15.2850239106252,14.7749401074213,14.5129772962221,14.6460475931756,14.8955703222813,14.8835885720758,14.4386281825324,13.7592013467099,12.9915735791419,12.19773106064,11.3953557800362,10.622734245056,9.88656596334004,9.19058106125498,8.54047739227713,7.88676537716255,7.31323237068883
"DZA","Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3676889533997,69.9500185529706,67.9707880695061,65.6489176106399,63.1657518153306,60.6504638308462,57.9986948181502,55.5036957989244,53.172210601572,50.80942688787,48.5548417067795,46.1060066940965,43.4601846467134,40.2057917347881,36.6994986771825,33.315772757652,30.3090392440457,27.8944334304014,26.2382392296375,25.206463453698,24.6435937166663,24.3884189559841,24.2822184684437,24.2039197153817,24.1216377646324,23.9686923856563,23.800157481811,23.5709320151692,23.3118051665287,23.0409975908613,22.7183739196681,22.3498744851229,21.9499663111905,21.538551048865,21.0977727934831,20.4849626080852,19.8984006415417,19.3382965713638,18.8188563922887,18.3627225219155,18.0145947704812,17.7564452475422,17.4615580215033,17.017219811085,16.4672949767594,15.8901149111938,15.4088067722953,15.2222785240173,15.4609898259045,15.8811544301842,16.1015087619855,15.9898980391812,15.6491972464663,15.2421925236873,14.8161781320459,14.3756019866932,13.9350696304526,13.4836095790317,13.0486598053675,12.6342362673937,12.240804383708,11.8527065468048
"DZA","Upper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.5777681136593,82.6904547933644,80.005568812201,76.7601333562198,73.3802869245328,69.8869512459542,66.6105827602512,63.4628500643359,60.0976024189628,56.9157385676187,54.0130157100883,51.0913307148289,47.9662458331276,44.132820063242,40.2117989425694,36.4574853112301,33.049121116214,30.4133417992614,28.5585612632173,27.528097771241,27.1307222752643,26.9760430102592,27.0734610621409,27.0689062447683,26.9384162993948,26.797770912006,26.5073407123213,26.2306777392486,25.7979116968439,25.3773166005452,24.9429478912932,24.469294778782,24.0496668902582,23.5297267018998,22.975365752634,22.300434325726,21.6108935016836,20.9272607754267,20.1924568987613,19.5424084578788,19.0588597143901,18.6508692530087,18.2380328210893,17.6959960351312,17.0841506484452,16.4903368710682,16.0342811173168,15.9344305704892,16.3156856788024,16.9682585255693,17.5147443782432,17.7508966223851,17.8554667816892,17.9369420749938,18.0422056297776,18.1802142442372,18.4067855690891,18.5519111495781,18.7552959594685,18.9108168002874,18.9767480955421,19.0515831295728
