Year,Estimate,Lower bound,Upper bound
2020.5,61.3783520739252,45.8794685677331,83.3405625682532
2019.5,64.0891669903351,50.113016257186,82.9920502895945
2018.5,65.3686712753038,53.203044184127,80.8503344948454
2017.5,64.6293286384885,54.529955284662,76.6671053744629
2016.5,65.2990816369787,56.842334184659,75.1712683045322
2015.5,67.6758679746226,60.0243966305784,76.223957584603
2014.5,68.2930085754677,61.3235808242269,76.0665243793493
2013.5,71.0621374230396,64.390633332128,78.5123844504959
2012.5,74.7050484191982,68.0957834714312,82.0306369917259
2011.5,76.8474786394745,70.2920726949905,83.9793376160994
2010.5,79.01105264054,72.4890994413042,86.121513490191
2009.5,83.5840163234104,76.9515591889441,90.8129009382853
2008.5,88.6731952784242,81.7417974195418,95.9353659532865
2007.5,93.249178031399,86.1540153956942,100.719098605756
2006.5,98.5185409172526,90.9731255382598,106.499786663944
2005.5,106.209360764467,97.9917056251174,114.68916758727
2004.5,115.204786525291,106.699588398279,123.93037626252
2003.5,125.439545955081,116.887284710184,134.35175882513
2002.5,136.11853755989,127.038270478604,145.500714301866
2001.5,146.894483727094,136.95600363078,157.211076453649
2000.5,155.85951766212,145.496714689914,167.062859330207
1999.5,161.624818373035,151.519018204582,172.714326346323
1998.5,165.306007533732,155.05040537003,176.484895090068
1997.5,168.183439907588,157.727546001509,179.416779066019
1996.5,170.862493016736,160.471883208111,182.339060356089
1995.5,174.059984470864,163.429757834085,185.485424965976
1994.5,177.455824387567,166.977901621403,188.821341251236
1993.5,180.441315442746,169.58080881376,191.849278160596
1992.5,181.92763719534,170.849057205653,193.485087643467
1991.5,182.165021327834,171.028430145965,193.835966243539
1990.5,181.500196660163,170.360592437619,193.165614520714
1989.5,180.230667204816,169.27797442756,192.012927750401
1988.5,178.242193384886,167.25837144024,190.018008741675
1987.5,175.267625214515,164.286550303368,186.834819324768
1986.5,171.311706951332,160.535469179321,182.700364415821
1985.5,167.111782828479,156.370747953627,178.193566181627
1984.5,163.145869967156,152.562765657395,174.062483016772
1983.5,159.930560666085,149.293658097311,171.171239469495
1982.5,158.009128496162,147.276877147253,169.274629900775
1981.5,157.121764852532,146.352812731129,168.64547975159
1980.5,156.409115637664,145.659647993352,168.146404017466
1979.5,155.450532207604,144.376873304828,167.483827552069
1978.5,154.764538254746,143.38591922817,167.116231116151
1977.5,154.313929761555,142.511392272745,166.928142618529
1976.5,154.580102421396,142.37472412996,167.547279786154
1975.5,156.329589216251,143.574524077256,169.735580059004
1974.5,159.910156653648,146.800995098109,173.589001991028
1973.5,164.972779007493,151.414282330088,179.037553524609
1972.5,170.719531796494,156.923620978878,185.699492592568
1971.5,176.491136800154,162.196488274016,192.400849533022
1970.5,181.435884230748,166.029940681353,198.740551297824
1969.5,185.008136896807,168.762080847751,203.445008009628
1968.5,187.3310653072,170.073867140234,206.911788109249
1967.5,188.637658255435,170.569418651781,208.719029606992
1966.5,189.28250685126,170.858983733625,209.888204208068
1965.5,190.242526146129,171.300382793986,211.689860103795
1964.5,191.8943894491,172.422692809585,213.555258684604
1963.5,194.355724560364,173.757188642886,216.643691179604
1962.5,197.245177350273,175.972972884439,220.329558980026
1961.5,200.787086619035,178.214604401059,225.230193448394
1960.5,204.462648653941,180.743651935012,230.69947092148
1959.5,208.479626140029,183.060291624724,237.142315166261
1958.5,212.761006662433,184.848188336404,245.106321682558
1957.5,217.070180299429,186.041741373083,253.521991342972
1956.5,221.534121435001,185.577120843181,264.618968254085
1955.5,225.751026247624,183.913291801343,278.523270278172
1954.5,230.053142410182,180.513382529064,296.179552814296
1953.5,234.274061322649,173.510534146531,319.863755384453
1952.5,238.81411304159,166.18645606097,348.557907390952
